Date,Time,CPU001 User%,CPU001 Sys%,CPU001 Wait%,CPU001 CPU%,CPU002 User%,CPU002 Sys%,CPU002 Wait%,CPU002 CPU%,CPU_ALL User%,CPU_ALL Sys%,CPU_ALL Wait%,CPU_ALL CPU%,CPU_ALL Busy,CPU_ALL CPUs,DISKBSIZE sda,DISKBSIZE sda1,DISKBSIZE Total,DISKBUSY sda,DISKBUSY sda1,DISKREAD sda,DISKREAD sda1,DISKREAD Total,DISKWRITE sda,DISKWRITE sda1,DISKWRITE Total,DISKXFER sda,DISKXFER sda1,DISKXFER Total,JFSFILE /,JFSFILE /dev,JFSFILE /run,JFSFILE /,JFSFILE /dev/mqueue,JFSFILE /dev/hugepages,JFSFILE /var/lib/docker/overlay,JFSFILE /run/user/0,MEM memtotal,MEM hightotal,MEM lowtotal,MEM swaptotal,MEM memfree,MEM highfree,MEM lowfree,MEM swapfree,MEM memshared,MEM cached,MEM active,MEM bigfree,MEM buffers,MEM swapcached,MEM inactive,MEM swapused,NET veth116834d-read-KB/s,NET eth0-read-KB/s,NET lo-read-KB/s,NET docker0-read-KB/s,NET veth116834d-write-KB/s,NET eth0-write-KB/s,NET lo-write-KB/s,NET docker0-write-KB/s,NETETOTAL total-read-KB/s,NETETOTAL total-write-KB/s,NETETOTAL total-KB/s,NETETOTAL total-read-packets/s,NETETOTAL total-write-packets/s,NETETOTAL total-packets/s,NETPACKET veth116834d-reads/s,NETPACKET eth0-reads/s,NETPACKET lo-reads/s,NETPACKET docker0-reads/s,NETPACKET veth116834d-writes/s,NETPACKET eth0-writes/s,NETPACKET lo-writes/s,NETPACKET docker0-writes/s,NETTOTAL docker0-KB/s,NETTOTAL docker0-packets/s,NETTOTAL eth0-KB/s,NETTOTAL eth0-packets/s,NETTOTAL lo-KB/s,NETTOTAL lo-packets/s,NETTOTAL veth116834d-KB/s,NETTOTAL veth116834d-packets/s,PROC Runnable,PROC Blocked,PROC pswitch,PROC syscall,PROC read,PROC write,PROC fork,PROC exec,PROC sem,PROC msg,rcuos/0 (12) %CPU,rcuos/0 (12) %Usr,rcuos/0 (12) %Sys,rcuos/0 (12) %Wait,rcuos/0 (12) Size,rcuos/0 (12) ResSet,rcuos/0 (12) ResText,rcuos/0 (12) ResData,rcuos/0 (12) ShdLib,rcuos/0 (12) MinorFault,rcuos/0 (12) MajorFault,collectd (2255) %CPU,collectd (2255) %Usr,collectd (2255) %Sys,collectd (2255) %Wait,collectd (2255) Size,collectd (2255) ResSet,collectd (2255) ResText,collectd (2255) ResData,collectd (2255) ShdLib,collectd (2255) MinorFault,collectd (2255) MajorFault,systemd-journal (233) %CPU,systemd-journal (233) %Usr,systemd-journal (233) %Sys,systemd-journal (233) %Wait,systemd-journal (233) Size,systemd-journal (233) ResSet,systemd-journal (233) ResText,systemd-journal (233) ResData,systemd-journal (233) ShdLib,systemd-journal (233) MinorFault,systemd-journal (233) MajorFault,rightlink (2643) %CPU,rightlink (2643) %Usr,rightlink (2643) %Sys,rightlink (2643) %Wait,rightlink (2643) Size,rightlink (2643) ResSet,rightlink (2643) ResText,rightlink (2643) ResData,rightlink (2643) ShdLib,rightlink (2643) MinorFault,rightlink (2643) MajorFault,nmon (29717) %CPU,nmon (29717) %Usr,nmon (29717) %Sys,nmon (29717) %Wait,nmon (29717) Size,nmon (29717) ResSet,nmon (29717) ResText,nmon (29717) ResData,nmon (29717) ShdLib,nmon (29717) MinorFault,nmon (29717) MajorFault,rngd (312) %CPU,rngd (312) %Usr,rngd (312) %Sys,rngd (312) %Wait,rngd (312) Size,rngd (312) ResSet,rngd (312) ResText,rngd (312) ResData,rngd (312) ShdLib,rngd (312) MinorFault,rngd (312) MajorFault,rsyslogd (313) %CPU,rsyslogd (313) %Usr,rsyslogd (313) %Sys,rsyslogd (313) %Wait,rsyslogd (313) Size,rsyslogd (313) ResSet,rsyslogd (313) ResText,rsyslogd (313) ResData,rsyslogd (313) ShdLib,rsyslogd (313) MinorFault,rsyslogd (313) MajorFault,dbus-daemon (320) %CPU,dbus-daemon (320) %Usr,dbus-daemon (320) %Sys,dbus-daemon (320) %Wait,dbus-daemon (320) Size,dbus-daemon (320) ResSet,dbus-daemon (320) ResText,dbus-daemon (320) ResData,dbus-daemon (320) ShdLib,dbus-daemon (320) MinorFault,dbus-daemon (320) MajorFault,dockerd (701) %CPU,dockerd (701) %Usr,dockerd (701) %Sys,dockerd (701) %Wait,dockerd (701) Size,dockerd (701) ResSet,dockerd (701) ResText,dockerd (701) ResData,dockerd (701) ShdLib,dockerd (701) MinorFault,dockerd (701) MajorFault,nginx (7906) %CPU,nginx (7906) %Usr,nginx (7906) %Sys,nginx (7906) %Wait,nginx (7906) Size,nginx (7906) ResSet,nginx (7906) ResText,nginx (7906) ResData,nginx (7906) ShdLib,nginx (7906) MinorFault,nginx (7906) MajorFault,nginx (7907) %CPU,nginx (7907) %Usr,nginx (7907) %Sys,nginx (7907) %Wait,nginx (7907) Size,nginx (7907) ResSet,nginx (7907) ResText,nginx (7907) ResData,nginx (7907) ShdLib,nginx (7907) MinorFault,nginx (7907) MajorFault,google_accounts (860) %CPU,google_accounts (860) %Usr,google_accounts (860) %Sys,google_accounts (860) %Wait,google_accounts (860) Size,google_accounts (860) ResSet,google_accounts (860) ResText,google_accounts (860) ResData,google_accounts (860) ShdLib,google_accounts (860) MinorFault,google_accounts (860) MajorFault,docker-containe (926) %CPU,docker-containe (926) %Usr,docker-containe (926) %Sys,docker-containe (926) %Wait,docker-containe (926) Size,docker-containe (926) ResSet,docker-containe (926) ResText,docker-containe (926) ResData,docker-containe (926) ShdLib,docker-containe (926) MinorFault,docker-containe (926) MajorFault,nginx %CPU,nginx %Usr,nginx %Sys,nginx %Wait,nginx Size,nginx ResSet,nginx ResText,nginx ResData,nginx ShdLib,nginx MinorFault,nginx MajorFault,nginx Count,VM nr_dirty,VM nr_writeback,VM nr_unstable,VM nr_page_table_pages,VM nr_mapped,VM nr_slab,VM pgpgin,VM pgpgout,VM pswpin,VM pswpout,VM pgfree,VM pgactivate,VM pgdeactivate,VM pgfault,VM pgmajfault,VM pginodesteal,VM slabs_scanned,VM kswapd_steal,VM kswapd_inodesteal,VM pageoutrun,VM allocstall,VM pgrotated,VM pgalloc_high,VM pgalloc_normal,VM pgalloc_dma,VM pgrefill_high,VM pgrefill_normal,VM pgrefill_dma,VM pgsteal_high,VM pgsteal_normal,VM pgsteal_dma,VM pgscan_kswapd_high,VM pgscan_kswapd_normal,VM pgscan_kswapd_dma,VM pgscan_direct_high,VM pgscan_direct_normal,VM pgscan_direct_dma
2017-06-30,08:08:18,0.100,0.200,0.000,0.300,0.100,0.200,0.000,0.300,0.100,0.200,0.000,0.300,0.000,2.000,12.000,12.000,12.000,0.000,0.000,0.000,0.000,0.000,2.400,2.400,2.400,0.200,0.200,0.200,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4919.200,-0.000,-0.000,0.000,-0.000,1555.900,1173.600,-1.000,0.800,0.000,524.400,0.000,140.300,140.300,0.000,137.800,140.200,141.300,0.000,140.200,140.300,141.300,281.600,177.300,178.000,355.300,176.400,177.300,0.000,176.400,175.700,178.000,0.000,175.700,278.000,352.100,281.600,355.300,0.000,0.000,280.500,352.100,1.000,0.000,432.700,-1.000,-1.000,-1.000,0.000,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150,0.150,0.000,0.000,480060.000,34888.000,30612.000,397324.000,15856.000,0.000,0.000,0.100,0.000,0.100,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.100,0.000,0.100,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.200,0.000,0.200,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,0.000,0.000,0.000,1451.000,21752.000,-1.000,0.000,24.000,0.000,0.000,1003.000,1.000,0.000,145.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:08:28,0.100,0.200,0.000,0.300,0.200,0.200,0.000,0.400,0.200,0.300,0.000,0.500,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4917.000,-0.000,-0.000,0.000,-0.000,1555.900,1173.600,-1.000,0.800,0.000,524.400,0.000,107.700,107.900,0.400,104.900,107.800,108.500,0.400,107.800,107.900,108.500,216.400,205.800,205.300,411.100,203.600,205.800,0.400,203.600,204.100,205.300,0.400,204.100,212.700,407.700,216.400,411.100,0.800,0.800,215.500,407.700,1.000,0.000,566.500,-1.000,-1.000,-1.000,0.800,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150,0.000,0.150,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.100,0.050,0.050,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.250,0.050,0.200,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,1.000,0.000,0.000,1451.000,21752.000,-1.000,0.000,0.000,0.000,0.000,2510.000,0.000,0.000,3092.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:08:38,0.100,0.300,0.000,0.400,0.000,0.100,0.000,0.100,0.000,0.200,0.000,0.200,0.000,2.000,7.500,7.500,7.500,0.400,0.400,0.000,0.000,0.000,48.800,48.800,48.800,6.500,6.500,6.500,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4919.100,-0.000,-0.000,0.000,-0.000,1555.900,1173.600,-1.000,0.800,0.000,524.400,0.000,137.200,137.300,0.000,134.800,137.200,137.000,0.000,137.200,137.300,137.000,274.300,176.100,176.000,352.100,175.000,176.100,0.000,175.000,175.100,176.000,0.000,175.100,272.000,350.100,274.300,352.100,0.000,0.000,274.400,350.100,1.000,0.000,427.800,-1.000,-1.000,-1.000,0.000,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.000,0.100,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.150,0.000,0.150,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.250,0.000,0.250,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,1.000,0.000,0.000,1451.000,21752.000,-1.000,0.000,488.000,0.000,0.000,926.000,0.000,0.000,153.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:08:48,0.100,0.300,0.000,0.400,0.100,0.300,0.000,0.400,0.100,0.400,0.000,0.500,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4917.600,-0.000,-0.000,0.000,-0.000,1555.900,1173.600,-1.000,0.800,0.000,524.400,0.000,200.200,200.400,0.400,197.100,200.300,201.200,0.400,200.300,200.400,201.200,401.600,230.900,230.000,460.900,228.400,230.900,0.400,228.400,229.300,230.000,0.400,229.300,397.400,457.700,401.600,460.900,0.800,0.800,400.500,457.700,1.000,0.000,628.400,-1.000,-1.000,-1.000,0.800,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.000,0.100,0.000,480060.000,34888.000,30612.000,397324.000,15856.000,0.000,0.000,0.150,0.050,0.100,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.100,0.000,0.100,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,0.100,0.050,0.050,0.000,316136.000,10836.000,6696.000,303160.000,4276.000,37.000,0.000,0.250,0.050,0.200,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,1.000,0.000,0.000,1451.000,21752.000,-1.000,0.000,0.000,0.000,0.000,2956.000,0.000,0.000,3104.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:08:58,0.000,0.200,0.000,0.200,0.000,0.300,0.000,0.300,0.100,0.300,0.000,0.400,0.000,2.000,8.000,8.000,8.000,0.100,0.100,0.000,0.000,0.000,0.800,0.800,0.800,0.100,0.100,0.100,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4919.900,-0.000,-0.000,0.000,-0.000,1555.900,1173.600,-1.000,0.800,0.000,524.400,0.000,125.500,125.600,0.000,122.700,125.600,125.600,0.000,125.600,125.600,125.600,251.200,210.200,210.000,420.200,209.200,210.200,0.000,209.200,209.200,210.000,0.000,209.200,248.300,418.400,251.200,420.200,0.000,0.000,251.100,418.400,1.000,0.000,485.200,-1.000,-1.000,-1.000,0.000,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150,0.000,0.150,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.100,0.000,0.100,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.250,0.000,0.250,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,0.000,0.000,0.000,1451.000,21752.000,-1.000,0.000,8.000,0.000,0.000,995.000,0.000,0.000,144.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:09:08,1.500,2.300,0.000,3.800,1.300,2.200,0.000,3.500,1.400,2.300,0.000,3.700,0.000,2.000,5.000,5.000,5.000,0.500,0.500,0.000,0.000,0.000,16.400,16.400,16.400,3.300,3.300,3.300,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4919.400,-0.000,-0.000,0.000,-0.000,1555.900,1173.600,-1.000,0.800,0.000,524.400,0.000,121.700,125.400,0.900,116.600,122.400,123.200,0.900,122.400,125.400,123.200,248.600,388.800,378.700,767.500,375.000,388.800,0.800,375.000,385.000,378.700,0.800,385.000,239.000,760.000,248.600,767.500,1.800,1.600,244.100,760.000,1.000,0.000,1030.600,-1.000,-1.000,-1.000,10.000,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,0.100,0.050,0.050,0.000,102592.000,38036.000,252.000,764.000,37616.000,55.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.250,0.250,0.000,0.000,4368.000,588.000,20.000,380.000,496.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150,0.000,0.150,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.150,0.000,0.150,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,0.550,0.200,0.350,0.000,217188.000,13552.000,4.000,8748.000,4100.000,1743.000,0.000,,,,,,,,,,,,0.300,0.000,0.300,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,4.000,0.000,0.000,1451.000,21762.000,-1.000,0.000,164.000,0.000,0.000,76659.000,80.000,0.000,151865.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48048.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:09:18,0.000,0.300,0.000,0.300,0.000,0.100,0.000,0.100,0.100,0.200,0.000,0.300,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4917.300,-0.000,-0.000,0.000,-0.000,1555.900,1173.600,-1.000,0.800,0.000,524.400,0.000,82.000,82.200,0.000,79.600,82.100,82.200,0.000,82.100,82.200,82.200,164.400,177.600,176.600,354.200,174.900,177.600,0.000,174.900,175.800,176.600,0.000,175.800,161.700,350.700,164.400,354.200,0.000,0.000,164.100,350.700,1.000,0.000,437.500,-1.000,-1.000,-1.000,0.000,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.050,0.050,0.000,14376.000,1016.000,112.000,3812.000,620.000,9.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.000,0.100,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.100,0.000,0.100,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.200,0.000,0.200,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,4.000,0.000,0.000,1451.000,21762.000,-1.000,0.000,0.000,0.000,0.000,722.000,0.000,0.000,156.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1225.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:09:28,0.100,0.300,0.000,0.400,0.200,0.300,0.000,0.500,0.200,0.300,0.000,0.500,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4917.700,-0.000,-0.000,0.000,-0.000,1555.900,1173.600,-1.000,0.800,0.000,524.400,0.000,98.500,98.700,0.400,95.200,98.600,99.300,0.400,98.600,98.700,99.300,198.000,243.200,242.700,485.900,241.100,243.200,0.400,241.100,241.600,242.700,0.400,241.600,193.800,482.700,198.000,485.900,0.800,0.800,197.100,482.700,1.000,0.000,647.400,-1.000,-1.000,-1.000,0.800,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150,0.050,0.100,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.150,0.050,0.100,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,0.100,0.050,0.050,0.000,316136.000,10836.000,6696.000,303160.000,4276.000,32.000,0.000,0.300,0.100,0.200,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,4.000,0.000,0.000,1451.000,21762.000,-1.000,0.000,0.000,0.000,0.000,1952.000,0.000,0.000,2983.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1915.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:09:38,0.100,0.200,0.000,0.300,0.000,0.100,0.000,0.100,0.000,0.200,0.000,0.200,0.000,2.000,14.000,14.000,14.000,0.100,0.200,0.000,0.000,0.000,5.600,5.600,5.600,0.400,0.400,0.400,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4918.100,-0.000,-0.000,0.000,-0.000,1555.900,1173.600,-1.000,0.800,0.000,524.400,0.000,109.500,109.500,0.000,106.400,109.500,109.500,0.000,109.500,109.500,109.500,219.000,227.700,227.800,455.500,226.700,227.700,0.000,226.700,226.700,227.800,0.000,226.700,215.900,453.400,219.000,455.500,0.000,0.000,219.000,453.400,1.000,0.000,515.500,-1.000,-1.000,-1.000,0.000,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.000,0.100,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.100,0.000,0.100,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.200,0.000,0.200,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,0.000,0.000,0.000,1451.000,21762.000,-1.000,0.000,56.000,0.000,0.000,935.000,0.000,0.000,166.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,720.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:09:48,0.100,0.300,0.000,0.400,0.100,0.300,0.000,0.400,0.100,0.300,0.000,0.400,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4916.900,-0.000,-0.000,0.000,-0.000,1555.900,1173.600,-1.000,0.800,0.000,524.400,0.000,107.800,108.100,0.400,104.700,107.900,107.600,0.400,107.900,108.100,107.600,215.700,227.600,226.700,454.300,225.000,227.600,0.400,225.000,225.900,226.700,0.400,225.900,212.600,450.900,215.700,454.300,0.800,0.800,215.700,450.900,1.000,0.000,619.600,-1.000,-1.000,-1.000,0.800,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.200,0.050,0.150,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.100,0.000,0.100,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.300,0.050,0.250,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,1.000,0.000,0.000,1451.000,21762.000,-1.000,0.000,0.000,0.000,0.000,2012.000,1.000,0.000,3064.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2439.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:09:58,0.000,0.100,0.000,0.100,0.100,0.200,0.000,0.300,0.100,0.200,0.000,0.300,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4919.100,-0.000,-0.000,0.000,-0.000,1555.900,1173.600,-1.000,0.800,0.000,524.400,0.000,119.200,119.300,0.000,116.100,119.300,120.200,0.000,119.300,119.300,120.200,239.500,227.700,227.900,455.600,227.000,227.700,0.000,227.000,226.700,227.900,0.000,226.700,235.400,453.700,239.500,455.600,0.000,0.000,238.500,453.700,1.000,0.000,516.800,-1.000,-1.000,-1.000,0.000,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100,0.050,0.050,0.000,480060.000,34888.000,30612.000,397324.000,15856.000,0.000,0.000,,,,,,,,,,,,0.150,0.050,0.100,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,0.100,0.050,0.050,0.000,316136.000,10836.000,6696.000,303160.000,4276.000,3.000,0.000,0.150,0.050,0.100,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,1.000,1.000,0.000,0.000,1451.000,21762.000,-1.000,0.000,0.000,0.000,0.000,981.000,0.000,0.000,147.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,311.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2017-06-30,08:10:08,0.200,0.500,0.000,0.700,0.100,0.500,0.000,0.600,0.200,0.600,0.000,0.800,0.000,2.000,7.500,7.500,7.500,0.300,0.200,0.000,0.000,0.000,50.000,50.000,50.000,6.700,6.700,6.700,7.400,0.000,9.800,7.400,0.000,0.000,7.400,0.000,7480.400,-0.000,-0.000,0.000,4918.100,-0.000,-0.000,0.000,-0.000,1555.900,1173.600,-1.000,0.800,0.000,524.400,0.000,132.400,133.200,0.900,127.800,133.000,131.400,0.900,133.000,133.200,131.400,264.600,348.900,338.600,687.500,336.600,348.900,0.800,336.600,346.800,338.600,0.800,346.800,260.800,683.400,264.600,687.500,1.800,1.600,265.400,683.400,1.000,0.000,822.300,-1.000,-1.000,-1.000,1.400,-1.000,-1.000,-1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150,0.000,0.150,0.000,55284.000,9400.000,1068.000,8144.000,1200.000,0.000,0.000,0.150,0.000,0.150,0.000,55776.000,9684.000,1068.000,8636.000,1056.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,0.300,0.000,0.300,0.000,111060.000,19084.000,2136.000,16780.000,2256.000,0.000,0.000,2.000,7.000,0.000,0.000,1451.000,21763.000,-1.000,0.000,500.000,0.000,0.000,3321.000,5.000,0.000,6124.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3550.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
